#Encoding: UTF-8
#Ecu CALID: 000020DB1DAA03
#Ecu PRGID: 000021571DAA01
#VIN: WBA1J9C5XGV696132
Time,Amb pressure (PSI),Accel Ped. Pos. (%),Battery volt. (V),Boost (PSI),Boost (mani) (PSI),Boost target (PSI),Coolant (*F),Gear (-),IAT (*F),Lambda bank 1 (AFR),Lambda target (AFR),Load act. (%),Load req. (%),LTFT 1 (%),MAF (g/s),MAP volt. (V),Oil pressure (PSI),Oil temp (*F),Rail pressure mean (PSI),Rail pressure req. (PSI),RPM (rpm),STFT 1 (%),Throttle Position (*),Timing Cyl. 1,Timing Cyl. 2 (*),Timing Cyl. 3 (*),Timing Cyl. 4 (*),Timing Cyl. 5 (*),Timing Cyl. 6 (*),TMAP volt. (V),Torque act. clutch (Nm),WGDC (%),Boost (mani) RAM (PSI),Boost setpoint factor,Boost target RAM (PSI),Compressor after P-D (kW),Compressor base (kW),Current Map (-),Cyl1 Timing Cor (*),Cyl2 Timing Cor (*),Cyl3 Timing Cor (*),Cyl4 Timing Cor (*),Cyl5 Timing Cor (*),Cyl6 Timing Cor (*),Fuel mass flow rate (g/s),Fuel Mode (-),Fuel Temp (CAN) (*F),Knock Interpolation (-),Load actual RAM,MAF REQ (P corr.) (g/s),MAF req. WGDC (g/s),Mdk_max_gs (NM),MHD+ WGDC Base (%),MHD+ WGDC D-Factor (%),MHD+ WGDC P-Factor (%),Rail pressure dev. (MPa),Torque lim. 1 (-),Torque lim. 2 (-),Torque lim. 3 (-),Turbine D-factor (kW),Turbine P-factor (kW),WG distribution factor (-),WGDC I-factor (%),MHD 5.21 000021571DAA01 E85v6InjectorsFix.bin
7.727,14.71,0,11.94,-0.1,-0.8,0,91,0,82,15.51,14.88,21.8,21.3,0.01,5.7,1.86,56.62,88,1314,1308.7,794,0,5.3,-2.6,-2.6,-2.4,-2.9,-2.6,-2.6,1.2,-12,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,22.3,5.8,5.83,656,99.99,0,0,-0.08,0,0,0,0,0,0.15,0,0
7.834,14.71,0,11.94,-0.1,-0.8,0,91,0,82,15.49,14.87,21.8,21.6,0.01,5.6,1.88,56.75,88,1311.2,1308.7,794,0,5.2,-3,-2.9,-2.3,-3.5,-2.9,-2.9,1.2,-10,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,22.1,5.83,5.84,656,99.99,0,0,-0.04,0,0,0,0,0,0.14,0,0
7.934,14.71,0,11.95,-0.1,-0.8,0,91,0,82,15.51,14.85,21.8,21.6,0.01,5.6,1.87,56.84,88,1302.4,1308.7,782,0,5.2,-2.5,-2.2,-1.6,-2.8,-2.1,-2.2,1.2,-10,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,22.2,5.81,5.82,656,99.99,0,0,0.08,0,0,0,0,0,0.14,0,0
8.045,14.71,0,11.95,-0.1,-0.8,0,91,0,82,15.49,14.84,21.8,21.7,0.01,5.6,1.87,56.85,88,1295.5,1308.7,775,0,5.2,-2.1,-1.8,-0.9,-2.7,-1.6,-1.8,1.2,-9,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,22.4,5.79,5.79,656,99.99,0,0,-0.03,0,0,0,0,0,0.15,0,0
8.145,14.71,0,11.95,-0.1,-0.8,0,91,0,82,15.48,14.83,21.8,21.8,0.01,5.5,1.88,56.7,88,1310.1,1308.7,780,0,5.2,-2.9,-2.5,-1.1,-3.8,-2.3,-2.4,1.2,-8,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,22.2,5.79,5.79,656,99.99,0,0,-0.01,0,0,0,0,0,0.15,0,0
8.314,14.71,0,11.95,-0.1,-0.8,0,91,0,82,15.42,14.82,21.8,21.8,0.01,5.5,1.87,56.7,88,1315.3,1308.7,768,0,5.2,-2.5,-1.9,-0.5,-3.2,-1.6,-1.8,1.2,-8,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,22.3,5.82,5.79,656,99.99,0,0,0.06,0,0,0,0,0,0.15,0,0
8.419,14.71,0,11.95,-0.1,-0.8,0,91,0,82,15.45,14.8,21.8,21.9,0.01,5.5,1.86,56.56,88,1302.7,1308.7,764,0,5.2,-3,-2.4,-0.4,-3.8,-1.8,-2,1.2,-8,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,22.3,5.82,5.78,656,99.99,0,0,0.02,0,0,0,0,0,0.15,0,0
8.525,14.71,0,11.95,-0.1,-0.8,0,91,0,82,15.51,14.79,21.8,21.9,0.01,5.5,1.86,56.8,88,1321.9,1308.7,767,0,5.2,-2.7,-2.1,0.1,-3.7,-1.4,-1.6,1.2,-8,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,22.5,5.77,5.78,656,99.99,0,0,-0.09,0,0,0,0,0,0.15,0,0
8.628,14.71,0,11.95,-0.1,-0.8,0,91,0,82,15.45,14.79,21.8,22,0.01,5.5,1.86,56.72,88,1319.6,1308.7,776,0,5.2,-3.6,-2.9,-0.6,-4.7,-2.2,-2.4,1.2,-8,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,22.3,5.8,5.8,656,99.99,0,0,-0.03,0,0,0,0,0,0.15,0,0
8.734,14.71,0,11.95,-0.1,-0.8,0,91,0,82,15.49,14.78,22.5,22,0.01,5.5,1.86,56.68,88,1296.6,1308.7,762,0,5.2,-3.2,-2.4,-0.1,-4.2,-1.5,-1.8,1.2,-8,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,22.2,5.86,5.79,656,99.99,0,0,0.04,0,0,0,0,0,0.15,0,0
8.839,14.71,0,11.95,-0.1,-0.8,0,91,0,82,15.45,14.77,21.8,22,0.01,5.5,1.86,56.68,88,1303.1,1308.7,766,0,5.2,-3,-2.2,0.1,-4,-1.2,-1.5,1.2,-8,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,22.5,5.76,5.78,656,99.99,0,0,0.06,0,0,0,0,0,0.15,0,0
8.954,14.71,0,11.95,-0.1,-0.8,0,91,0,82,15.48,14.76,21.8,22,0.01,5.5,1.88,56.71,88,1311.1,1308.7,766,0,5.2,-2.4,-1.6,0.8,-3.3,-0.4,-0.8,1.2,-8,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,22.4,5.81,5.8,656,99.99,0,0,-0.03,0,0,0,0,0,0.15,0,0
9.055,14.71,0,11.95,-0.1,-0.8,0,91,0,82,15.45,14.76,21.8,21.9,0.01,5.5,1.87,56.58,88,1313.5,1308.7,768,0,5.2,-4,-3.2,-0.7,-4.8,-1.9,-2.2,1.2,-8,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,22.2,5.85,5.79,656,99.99,0,0,-0.03,0,0,0,0,0,0.15,0,0
9.154,14.71,0,11.95,-0.1,-0.8,0,91,0,82,15.46,14.76,21.8,21.9,0.01,5.5,1.87,56.67,88,1303.5,1308.7,764,0,5.2,-3,-2.2,0.3,-3.8,-0.9,-1.1,1.2,-8,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,22.6,5.73,5.75,656,99.99,0,0,0.08,0,0,0,0,0,0.15,0,0
9.311,14.71,0,11.95,-0.1,-0.8,0,91,0,82,15.45,14.75,21.8,21.9,0.01,5.5,1.86,56.49,88,1301.4,1308.7,766,0,5.2,-4,-3.3,-0.7,-4.8,-1.9,-2.1,1.2,-8,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,22.7,5.72,5.74,656,99.99,0,0,0.03,0,0,0,0,0,0.15,0,0
9.425,14.71,0,11.95,-0.1,-0.8,0,91,0,82,15.49,14.75,22.5,22,0.01,5.5,1.87,56.29,88,1312,1308.7,760,0,5.2,-4.5,-3.8,-1.1,-5.2,-2.2,-2.4,1.2,-6,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,22.7,5.72,5.71,656,99.99,0,0,-0.07,0,0,0,0,0,0.15,0,0
9.549,14.71,0,11.95,-0.1,-0.8,0,91,0,82,15.48,14.74,22.5,22.2,0.01,5.5,1.88,56.35,88,1312.4,1308.7,748,0,5.2,-4.7,-4,-1.2,-5.3,-2.2,-2.4,1.2,-6,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,22.9,5.75,5.71,656,99.99,0,0,0.04,0,0,0,0,0,0.15,0,0
9.654,14.71,0,11.95,-0.1,-0.8,0,91,0,82,15.48,14.74,22.5,22.4,0.01,5.5,1.86,56.43,88,1307.1,1308.7,742,0,5.2,-4.6,-3.8,-1,-5.1,-1.9,-2.1,1.2,-6,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,23.1,5.76,5.72,656,99.99,0,0,0.03,0,0,0,0,0,0.15,0,0
9.754,14.71,0,11.96,-0.1,-0.8,0,91,0,82,15.51,14.74,22.5,22.6,0.01,5.5,1.87,56.55,88,1311.9,1308.7,738,0,5.2,-4,-3.4,-0.3,-4.6,-1.2,-1.5,1.2,-6,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,23.4,5.76,5.75,656,99.99,0,0,-0.05,0,0,0,0,0,0.15,0,0
9.854,14.71,0,11.96,-0.1,-0.8,0,91,0,82,15.51,14.73,23.2,23,0.01,5.5,1.87,56.67,88,1316.1,1308.7,732,0,5.2,-4.3,-3.8,-0.4,-4.8,-1.4,-1.6,1.2,-6,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,23.2,5.92,5.81,656,99.99,0,0,-0.06,0,0,0,0,0,0.15,0,0
9.964,14.71,0,11.99,-0.1,-0.8,0,91,0,82,15.53,14.73,23.2,23.6,0.01,5.5,1.86,57.12,88,1319.3,1308.7,732,0,5.2,-3.3,-2.8,0.6,-3.8,-0.2,-0.5,1.2,-6,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.6,2,-40,0,23.5,6.02,5.93,656,99.99,0,0,-0.05,0,0,0,0,0,0.14,0,0
10.064,14.71,0,11.99,-0.1,-0.8,0,91,0,82,15.51,14.73,23.2,24,0.01,5.5,1.87,57.54,88,1315.2,1308.7,744,0,5.5,-1.6,-1.3,2.4,-2.3,1.5,1.2,1.2,-6,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.8,2,-40,0,23.6,6.07,6.03,656,99.99,0,0,-0.08,0,0,0,0,0,0.14,0,0
10.164,14.71,0,12.01,-0.1,-0.8,0,91,0,82,15.46,14.73,23.2,24,0.01,5.6,1.87,58,88,1308.3,1308.7,736,0,5.5,-3.8,-3.6,0.4,-4.3,-0.3,-0.5,1.2,-6,1,-0.8,1,0,0,0,1,0,0,0,0,0,0,4.8,2,-40,0,23.4,6.22,6.08,656,99.99,0,0,0.03,0,0,0,0,0,0.14,0,0
10.274,14.71,0,12.01,-0.1,-0.7,0,91,0,82,15.51,14.73,23.2,24.2,0.01,5.7,1.88,58.52,88,1310.6,1308.7,752,0,5.8,-2.2,-2,2.1,-2.7,1.4,1.2,1.2,-6,1,-0.7,1,0,0,0,1,0,0,0,0,0,0,4.8,2,-40,0,23.7,6.29,6.22,656,99.99,0,0,0,0,0,0,0,0,0.14,0,0
10.414,14.71,0,12.04,-0.1,-0.7,0,91,0,82,15.49,14.73,23.2,24.4,0.01,5.8,1.88,58.97,88,1307.8,1308.7,765,0,5.8,-3,-3,1.3,-3.5,0.6,0.4,1.2,-8,1,-0.7,1,0,0,0,1,0,0,0,0,0,0,4.9,2,-40,0,24,6.38,6.35,656,99.99,0,0,0.11,0,0,0,0,0,0.13,0,0
10.514,14.71,0,12.04,-0.1,-0.7,0,91,0,82,15.4,14.73,24,24.4,0.01,5.9,1.87,59.57,88,1299.8,1308.7,761,0,5.7,-3.7,-3.8,0.7,-4.1,0.1,-0.1,1.2,-8,1,-0.7,1,0,0,0,1,0,0,0,0,0,0,4.9,2,-40,0,23.9,6.44,6.4,656,99.99,0,0,0.02,0,0,0,0,0,0.13,0,0
10.619,14.71,0,12.07,-0.1,-0.7,0,91,0,82,15.49,14.72,24,24.5,0.01,5.9,1.87,59.94,88,1307.9,1308.7,766,0,5.8,-3.1,-3.2,1.3,-3.5,0.8,0.6,1.2,-8,1,-0.7,1,0,0,0,1,0,0,0,0,0,0,4.9,2,-40,0,24.2,6.45,6.43,656,99.99,0,0,0.09,0,0,0,0,0,0.13,0,0
10.724,14.71,0,12.11,-0.1,-0.7,0,91,0,82,15.45,14.72,24,24.7,0.01,5.9,1.87,59.81,88,1316.8,1308.7,761,0,5.7,-2.7,-3,1.7,-3,1.2,1,1.2,-9,1,-0.7,1,0,0,0,1,0,0,0,0,0,0,4.9,2,-40,0,24.2,6.5,6.47,656,99.99,0,0,-0.09,0,0,0,0,0,0.13,0,0
10.829,14.71,0,12.11,-0.1,-0.7,0,91,0,82,15.45,14.71,24,25,0.01,5.9,1.87,59.55,88,1321.2,1308.7,760,0,5.8,-2.4,-2.9,2,-2.7,1.5,1.4,1.2,-9,1,-0.7,1,0,0,0,1,0,0,0,0,0,0,5.1,2,-40,0,24.2,6.59,6.54,656,99.99,0,0,-0.09,0,0,0,0,0,0.13,0,0
10.934,14.71,0,12.14,-0.1,-0.7,0,91,0,82,15.49,14.71,24,25,0.01,6,1.87,59.15,88,1311,1308.7,764,0,5.9,-2.7,-3.2,1.7,-3,1.4,1.2,1.2,-8,1,-0.7,1,0,0,0,1,0,0,0,0,0,0,5.1,2,-40,0,24.5,6.52,6.54,656,99.99,0,0,-0.02,0,0,0,0,0,0.13,0,0
11.040,14.71,0,12.14,-0.1,-0.7,0,91,0,82,15.45,14.71,24,25,0.01,6,1.87,58.8,88,1309.8,1308.7,760,0,5.9,-3.5,-3.9,0.8,-3.7,0.5,0.4,1.2,-8,1,-0.7,1,0,0,0,1,0,0,0,0,0,0,5.1,2,-40,0,24.7,6.54,6.54,656,99.99,0,0,0,0,0,0,0,0,0.13,0,0
11.154,14.71,0,12.17,-0.1,-0.7,0,91,0,82,15.45,14.71,24.8,25.3,0.01,6,1.87,58.2,88,1307.9,1308.7,754,0,5.9,-3.8,-4.2,0.6,-3.9,0.3,0.2,1.2,-8,1,-0.7,1,0,0,0,1,0,0,0,0,0,0,5.1,2,-40,0,24.9,6.59,6.56,656,99.99,0,0,-0.04,0,0,0,0,0,0.13,0,0
11.254,14.71,0,12.17,-0.1,-0.7,0,91,0,82,15.45,14.71,24.8,25.5,0.01,6.1,1.87,57.84,88,1316.3,1308.7,752,0,5.9,-3,-3.3,1.5,-3.1,1.2,1.2,1.2,-8,1,-0.7,1,0,0,0,1,0,0,0,0,0,0,5.1,2,-40,0,25.1,6.61,6.59,656,99.99,0,0,-0.09,0,0,0,0,0,0.13,0,0
11.409,14.71,0,12.2,-0.1,-0.7,0,91,0,82,15.48,14.71,24.8,25.8,0.01,6,1.87,57.46,88,1322.8,1308.7,748,0,6,-1.9,-2.2,2.6,-2,2.3,2.3,1.2,-8,1,-0.7,1,0,0,0,1,0,0,0,0,0,0,5,2,-40,0,25.3,6.64,6.63,656,99.99,0,0,-0.06,0,0,0,0,0,0.13,0,0
11.514,14.71,0,12.2,-0.1,-0.7,0,91,0,82,15.48,14.71,24.8,26.1,0.01,6.1,1.87,57.03,88,1305.8,1308.7,744,0,6,-2.7,-2.9,1.5,-2.7,1.2,1.4,1.2,-6,1,-0.7,1,0,0,0,1,0,0,0,0,0,0,5,2,-40,0,25.5,6.78,6.71,656,99.99,0,0,0,0,0,0,0,0,0.12,0,0
11.614,14.71,0,12.23,-0.1,-0.7,0,91,0,82,15.49,14.71,25.5,26.7,0.01,6.1,1.89,56.87,88,1300.4,1308.7,740,0,6.1,-0.5,-0.7,3.4,-0.6,3.3,3.4,1.2,-6,1,-0.7,1,0,0,0,1,0,0,0,0,0,0,5.2,2,-40,0,25.7,6.86,6.8,656,99.99,0,0,0.1,0,0,0,0,0,0.12,0,0
11.714,14.71,0,12.23,-0.1,-0.7,0,91,0,82,15.51,14.71,25.5,27,0.01,6.2,1.88,56.93,88,1295,1308.7,742,0,6.2,-0.3,-0.5,3.6,-0.2,3.3,3.4,1.2,-4,1,-0.7,1,0,0,0,1,0,0,0,0,0,0,5.2,2,-40,0,25.9,7.01,6.9,120,99.99,0,0,0.1,0,0,0,0,0,0.12,0,0
11.814,14.71,0,12.25,-0.1,-0.7,0,91,0,82,15.46,14.71,25.5,27.2,0.01,6.3,1.87,56.96,88,1300.6,1308.6,760,0,6.6,0,-0.1,3.5,0.1,3.4,3.5,1.2,-3,1,-0.7,1,0,0,0,1,0,0,0,0,0,0,5.4,2,-40,0,25.9,7,7,119,99.99,0,0,0.05,0,0,0,0,0,0.12,0,0
11.925,14.71,0,12.25,-0.1,-0.7,0,91,7,82,15.48,14.71,25.5,26.7,0.01,6.3,1.87,57.06,88,1294.8,1308.6,760,0,6.4,-3.2,-3.2,0.3,-3.1,0,0.2,1.2,-3,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,5.4,2,-40,0,26,7.01,6.99,118,99.99,0,0,-0.02,0,0,0,0,0,0.12,0,0
12.024,14.71,0,12.27,-0.1,-0.7,0,91,7,82,15.49,14.71,25.5,26.8,0.01,6.4,1.87,56.93,88,1318.9,1308.6,760,0,6.4,-2.9,-2.9,0.6,-2.9,0.5,0.8,1.2,-6,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,5.3,2,-40,0,26.1,7.08,7.04,119,99.99,0,0,-0.1,0,0,0,0,0,0.12,0,0
12.124,14.71,0,12.3,-0.1,-0.7,0,91,7,82,15.45,14.71,25.5,27.2,0.01,6.4,1.87,56.93,88,1323.1,1308.6,764,0,6.4,-4.4,-4.5,-0.2,-4.4,-0.7,-0.4,1.2,-7,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,5.4,2,-40,0,26.6,7.13,7.1,121,99.99,0,0,-0.08,0,0,0,0,0,0.12,0,0
12.232,14.71,0,12.3,-0.1,-0.7,0,91,7,82,15.49,14.71,26.2,28.1,0.01,6.4,1.89,56.71,88,1313.7,1308.6,745,0,6.7,0,0,4.3,0.1,4,4.4,1.2,-6,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,5.8,2,-40,0,29.3,7.54,7.33,124,99.99,0,0,-0.02,0,0,0,0,0,0.11,0,0
12.334,14.71,0,12.34,-0.1,-0.7,0,91,7,82,15.45,14.71,29.2,30.1,0.01,7,1.89,56.56,88,1296.7,1308.3,734,0,7.2,-6.2,-6.2,-2,-6,-2.5,-2.4,1.2,0,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,5.8,2,-40,0,29.8,7.67,7.59,127,99.99,0,0,0.12,0,0,0,0,0,0.11,0,0
12.505,14.71,0,12.34,-0.1,-0.7,0,91,7,82,15.4,14.71,30,31.1,0.01,7,1.89,55.83,88,1287.4,1308.3,724,0,7.3,-1,-1,2,-1.5,2,2.1,1.2,6,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.2,2,-40,0,32.8,7.97,7.9,134,99.99,0,0,-0.01,0,0,0,0,0,0.1,0,0
12.604,14.71,0,12.36,-0.1,-0.7,0,91,7,82,15.48,14.71,33,32.9,0.01,7.5,1.9,55.61,88,1306.1,1308,704,0,7.6,-5.5,-5.5,-2.8,-5.4,-2.8,-2.6,1.2,14,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.2,2,-40,0,33.5,8.25,8.04,140,99.99,0,0,0.03,0,0,0,0,0,0.1,0,0
12.704,14.71,0,12.36,-0.1,-0.7,0,91,7,82,15.49,14.71,33.8,36.1,0.01,7.4,1.88,55.58,88,1288.7,1307.7,680,0,7.9,3.2,3,5.7,3.1,5.6,5.7,1.2,18,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.4,2,-40,0,35.4,8.49,8.34,149,99.99,0,0.01,0.29,0,0,0,0,0,0.1,0,0
12.804,14.71,0,12.36,-0.1,-0.7,0,91,7,82,15.51,14.71,35.2,36.2,0.01,7.9,1.88,55.62,88,1273.9,1307.6,689,0,8.1,-1.3,-1.3,1,-1.2,1.1,1.2,1.2,28,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.5,2,-40,0,35.8,8.59,8.5,150,99.99,0,0.01,0.06,0,0,0,0,0,0.1,0,0
12.912,14.71,0,12.36,-0.1,-0.7,0,91,7,82,15.49,14.71,35.2,36.8,0.01,7.8,1.89,55.58,88,1303.6,1307.6,687,0,8.1,-0.6,-0.7,1.4,-0.8,1.2,1.2,1.2,30,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,2,-40,0,36.9,8.7,8.62,150,99.99,0,0.01,0.03,0,0,0,0,0,0.12,0,0
13.014,14.71,0,12.37,-0.1,-0.8,0,91,7,82,15.51,14.71,36,36.7,0.01,8.1,1.89,55.81,88,1264.6,1307.4,688,0,8.3,-0.8,-0.9,1.2,-1,1.1,1.2,1.2,28,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.7,2,-40,0,36.5,8.79,8.76,150,99.99,0,0.01,0.16,0,0,0,0,0,0.12,0,0
13.115,14.71,0,12.37,-0.1,-0.7,0,91,7,82,15.42,14.71,36,37.1,0.01,8.1,1.87,55.8,88,1304.7,1307.4,701,0,8.7,-1,-1,1.2,-1,1.1,1.2,1.2,30,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,2,-40,0,36.1,9,8.84,150,99.99,0,0.01,0,0,0,0,0,0,0.12,0,0
13.229,14.71,0,12.37,-0.1,-0.7,0,91,7,82,15.44,14.71,36,36.7,0.01,8.3,1.9,56.17,88,1307.2,1307.4,706,0,8.7,-2.6,-2.6,-0.4,-2.6,-0.5,-0.4,1.2,28,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,2,-40,0,36.5,8.95,8.9,150,99.99,0,0.01,0.26,0,0,0,0,0,0.12,0,0
13.334,14.71,0,12.38,-0.1,-0.7,0,91,7,82,15.45,14.71,36,36.7,0.01,8.3,1.89,56.42,88,1303.9,1307.4,711,0,8.7,-2.9,-2.9,-0.6,-3,-0.7,-0.7,1.2,28,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,2,-40,0,36.4,8.95,8.95,150,99.99,0,0.01,0,0,0,0,0,0,0.12,0,0
17.464,14.71,0,12.43,-0.1,-0.7,0,91,7,82,15.45,14.7,36,36.9,0.01,8.2,1.89,56.35,88,1305.3,1307.4,707,0,8.7,-2.1,-2,0.3,-2.1,0.2,0.2,1.2,27,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,8,2,-40,0,39.9,10.27,10.21,213,99.99,0,0.01,0.18,0,0,0,0,0,0.15,0,0
17.584,14.72,0,13.32,-0.1,-0.7,0,93,7,82,15.42,14.71,40.5,41.1,0.01,9.4,1.9,54.95,88,1320.8,1346.3,718,0,9.7,0.9,0.9,0.9,0.9,0.9,0.9,1.2,26,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,8.1,2,-40,0,40.5,10.26,10.23,212,99.99,0,0.01,-0.21,0,0,0,0,0,0.15,0,0
17.759,14.72,0,13.29,-0.1,-0.7,0,93,7,82,15.41,14.71,39.8,41.1,0.01,9.4,1.89,54.87,88,1369.7,1351.6,724,0,9.7,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.2,26,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,8.1,2,-40,0,40.1,10.35,10.28,212,99.99,0,0.01,0.2,0,0,0,0,0,0.15,0,0
17.869,14.72,0,13.3,-0.1,-0.7,0,93,7,82,15.44,14.71,39.8,40.9,0.01,9.4,1.9,54.81,88,1336.1,1350.8,726,0,10,-1.2,-1.2,-1.2,-1.2,-1.2,-1.2,1.2,26,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,8.1,2,-40,0,40.8,10.33,10.29,211,99.99,0,0.01,0.05,0,0,0,0,0,0.15,0,0
17.989,14.72,0,13.3,-0.1,-0.7,0,93,7,82,15.42,14.71,39.8,41.4,0.01,9.5,1.9,54.72,88,1363.8,1357.6,733,0,9.9,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,1.2,26,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,8.1,2,-40,0,40.9,10.38,10.34,212,99.99,0,0.01,-0.04,0,0,0,0,0,0.14,0,0
18.089,14.72,0,13.36,-0.1,-0.7,0,93,7,82,15.44,14.71,40.5,42.1,0.01,9.4,1.9,54.48,88,1352,1366.6,726,0,9.8,0.8,0.8,0.8,0.8,0.8,0.8,1.2,26,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,8.4,2,-40,0,41.8,11.06,10.57,211,99.99,0,0.01,0.14,0,0,0,0,0,0.16,0,0
18.214,14.72,14.5,13.36,-0.1,-0.7,0,93,7,82,15.45,14.71,42.8,42.8,0.01,10.1,1.9,54.23,88,1447.6,1415.2,732,0,10,2.9,2.9,2.9,2.9,2.9,2.9,1.2,30,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,8.9,2,-40,0,43.2,11.28,11,209,99.99,0,0.01,0.33,0,0,0,0,0,0.16,0,0
18.329,14.72,19.2,13.48,-0.1,-0.7,0,93,7,82,15.46,14.7,42.8,45.2,0.01,10.7,1.88,53.01,88,1474.7,1474.7,776,0,10.7,7.4,7.4,7.4,7.4,7.4,7.4,1.2,36,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,9.6,2,-40,0,44.4,12.31,11.82,209,99.99,0,0.01,-0.06,0,0,0,0,0,0.18,0,0
18.449,14.72,16.5,13.56,-0.1,-0.6,0,93,7,82,15.46,14.7,45,46.2,0.01,11.8,1.88,52.75,88,1504.9,1522.4,818,0,11.8,8,8,8,8,8,8,1.2,46,100,-0.6,1,0,0,0,1,0,0,0,0,0,0,10.3,2,-40,0,44.2,12.39,12.45,208,99.99,0,0.04,-0.07,0,0,0,0,0,0.2,0,0
18.570,14.72,0,13.56,-0.1,-0.7,0,93,7,82,15.46,14.7,41.2,41.1,0.01,11.6,1.87,53.27,88,1480.1,1454.3,869,0,10.8,5.1,5.1,5.1,5.1,5.1,5.1,1.2,50,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,9.6,2,-40,0,39.8,11.96,12.08,207,99.99,0,0.01,-0.13,0,0,0,0,0,0.19,0,0
18.751,14.72,0,13.95,-0.1,-0.7,0,93,7,82,15.46,14.7,36.8,37.4,0.01,10.6,1.89,53.85,88,1406.5,1382.5,882,0,10.1,9.2,9.2,9.2,9.2,9.2,9.2,1.2,39,100,-0.8,1,0,0,0,1,0,0,0,0,0,0,9.2,2,-40,0,37.3,11.09,11.42,207,99.99,0,0.01,0.01,0,0,0,0,0,0.18,0,0
18.876,14.72,0,14.09,-0.1,-0.8,0,93,7,82,15.45,14.7,36,35.6,0.01,9.8,1.87,53.37,88,1331.1,1337.7,840,0,9.7,4,4,4,4,4,4,1.2,28,100,-0.8,1,0,0,0,1,0,0,0,0,0,0,8.4,2,-40,0,36.7,10.41,10.43,209,99.99,0,0.02,-0.04,0,0,0,0,0,0.14,0,0
18.989,14.72,24.3,14.09,-0.1,-0.8,0,93,7,82,15.44,14.7,36.8,38.7,0.01,9.7,1.87,52.07,88,1322.5,1324.5,804,0,9.7,8.4,8.4,8.4,8.4,8.4,8.4,1.2,26,100,-0.8,1,0,0,0,1,0,0,0,0,0,0,9.3,2,-40,0,41.1,11.52,10.91,209,99.99,0,0.01,0.24,0,0,0,0,0,0.15,0,0
